season,player_name,team,rz_targets,rz_receptions,rz_catch_rate,rz_rec_yards,rz_rec_tds,rz_target_share,rz10_targets,rz10_receptions,rz10_catch_rate,rz10_rec_yards,rz10_rec_tds,rz10_target_share
2018,maxx williams,BAL,4,4,100.0,22,1,6.5,4,4,100.0,22,1,12.9
2018,mo alie-cox,IND,3,2,66.67,8,1,3.4,2,1,50.0,1,1,4.7
2018,geronimo allison,GNB,3,2,66.67,8,0,5.3,1,1,100.0,2,0,4.5
2018,martavis bryant,OAK,3,2,66.67,3,0,5.7,1,1,100.0,-3,0,2.7
2018,austin carr,NOR,3,2,66.67,15,2,3.3,2,1,50.0,3,1,4.5
2018,chris carson,SEA,3,3,100.0,15,0,5.5,0,0,,0,0,0.0
2018,dj chark,JAX,3,0,0.0,0,0,6.3,2,0,0.0,0,0,8.3
2018,dalvin cook,MIN,3,3,100.0,11,1,4.5,2,2,100.0,11,1,6.9
2018,alex erickson,CIN,3,1,33.33,6,0,5.0,1,1,100.0,6,0,3.6
2018,anthony firkser,TEN,3,3,100.0,27,1,6.0,0,0,,0,0,0.0
2018,leonard fournette,JAX,3,3,100.0,17,1,6.3,1,1,100.0,1,1,4.2
2018,wayne gallman,NYG,3,0,0.0,0,0,3.9,1,0,0.0,0,0,2.9
2018,pierre garcon,SFO,3,1,33.33,4,0,4.3,1,1,100.0,4,0,3.4
2018,frank gore,MIA,3,3,100.0,22,1,7.7,1,1,100.0,6,1,5.6
2018,daesean hamilton,DEN,3,2,66.67,8,2,5.1,3,2,66.67,8,2,8.8
2018,maurice harris,WAS,3,1,33.33,2,0,8.1,1,0,0.0,0,0,5.3
2018,richie james,SFO,3,2,66.67,10,1,4.3,2,2,100.0,10,1,6.9
2018,blake jarwin,DAL,3,2,66.67,32,2,4.5,0,0,,0,0,0.0
2018,aaron jones,GNB,3,2,66.67,9,0,5.3,0,0,,0,0,0.0
2018,tj jones,DET,3,2,66.67,17,1,4.3,1,1,100.0,5,1,3.6
2018,lance kendricks,GNB,3,3,100.0,11,1,5.3,1,1,100.0,1,1,4.5
2018,jordan leggett,NYJ,3,3,100.0,12,1,6.0,2,2,100.0,4,1,13.3
2018,phillip lindsay,DEN,3,2,66.67,9,0,5.1,2,2,100.0,9,0,5.9
2018,marlon mack,IND,3,3,100.0,3,0,3.4,2,2,100.0,11,0,4.7
2018,ty montgomery,2TM,3,0,0.0,0,0,,1,0,0.0,0,0,
2018,jamize olawale,DAL,3,1,33.33,3,0,4.5,1,0,0.0,0,0,3.3
2018,cordarrelle patterson,NWE,3,1,33.33,1,1,3.7,2,1,50.0,1,1,5.6
2018,adrian peterson,WAS,3,2,66.67,15,1,8.1,2,2,100.0,15,1,10.5
2018,jalen richard,OAK,3,2,66.67,8,0,5.7,2,1,50.0,1,0,5.4
2018,dalton schultz,DAL,3,1,33.33,-1,0,4.5,2,1,50.0,-1,0,6.7
2018,anthony sherman,KAN,3,2,66.67,14,0,3.3,1,1,100.0,-2,0,2.2
2018,ito smith,ATL,3,2,66.67,16,0,4.3,2,1,50.0,8,0,5.3
2018,torrey smith,CAR,3,3,100.0,14,2,4.8,2,2,100.0,6,2,6.3
2018,darren sproles,PHI,3,1,33.33,6,1,3.8,3,1,33.33,6,1,8.1
2018,auden tate,CIN,3,1,33.33,4,0,5.0,1,0,0.0,0,0,3.6
2018,james washington,PIT,3,1,33.33,14,1,3.6,0,0,,0,0,0.0
2018,shaun wilson,TAM,3,1,33.33,5,0,3.8,0,0,,0,0,0.0
2018,jordan akins,HOU,2,0,0.0,0,0,2.9,1,0,0.0,0,0,2.6
2018,danny amendola,MIA,2,0,0.0,0,0,5.1,2,0,0.0,0,0,11.1
2018,cj anderson,LAR,2,2,100.0,2,0,2.2,1,1,100.0,-5,0,2.2
2018,kalen ballage,MIA,2,2,100.0,-2,0,5.1,0,0,,0,0,0.0
2018,nick bellore,DET,2,2,100.0,0,0,2.9,0,0,,0,0,0.0
2018,giovani bernard,CIN,2,1,50.0,14,0,3.3,0,0,,0,0,0.0
2018,ben braunecker,CHI,2,0,0.0,0,0,2.9,0,0,,0,0,0.0
2018,noah brown,DAL,2,0,0.0,0,0,3.0,2,0,0.0,0,0,6.7
2018,jake butt,DEN,2,0,0.0,0,0,3.4,0,0,,0,0,0.0
2018,derek carrier,OAK,2,1,50.0,6,1,3.8,2,1,50.0,6,1,5.4
2018,garrett celek,SFO,2,1,50.0,11,1,2.9,1,0,0.0,0,0,3.4
2018,charles clay,BUF,2,1,50.0,5,0,5.4,1,0,0.0,0,0,9.1
2018,corey clement,PHI,2,2,100.0,13,0,2.6,1,1,100.0,0,0,2.7
2018,cody core,CIN,2,1,50.0,7,0,3.3,0,0,,0,0,0.0
2018,aj derby,MIA,2,1,50.0,19,1,5.1,1,0,0.0,0,0,5.6
2018,will dissly,SEA,2,2,100.0,17,2,3.6,1,1,100.0,2,1,3.3
2018,tyler eifert,CIN,2,1,50.0,15,1,3.3,0,0,,0,0,0.0
2018,darren fells,CLE,2,2,100.0,7,2,3.7,2,2,100.0,7,2,8.7
2018,michael floyd,WAS,2,2,100.0,16,1,5.4,1,1,100.0,7,1,5.3
2018,rico gathers,DAL,2,0,0.0,0,0,3.0,1,0,0.0,0,0,3.3
2018,corey grant,JAX,2,2,100.0,11,0,4.2,1,1,100.0,3,0,4.2
2018,jakeem grant,MIA,2,1,50.0,18,1,5.1,0,0,,0,0,0.0
2018,jermaine gresham,ARI,2,1,50.0,11,0,4.5,0,0,,0,0,0.0
2018,david grinnage,JAX,2,0,0.0,0,0,4.2,0,0,,0,0,0.0
2018,marvin hall,ATL,2,1,50.0,7,0,2.9,1,0,0.0,0,0,2.6
2018,derrick henry,TEN,2,2,100.0,2,0,4.0,0,0,,0,0,0.0
2018,andre holmes,BUF,2,1,50.0,3,0,5.4,1,1,100.0,3,0,9.1
2018,andy jones,DET,2,1,50.0,4,1,2.9,2,1,50.0,4,1,7.1
2018,ronald jones,TAM,2,1,50.0,5,0,2.5,0,0,,0,0,0.0
2018,tyler kroft,CIN,2,1,50.0,5,0,3.3,1,0,0.0,0,0,3.6
2018,matt lengel,CIN,2,1,50.0,4,1,3.3,1,1,100.0,4,1,3.6
2018,brandon marshall,SEA,2,0,0.0,0,0,3.6,1,0,0.0,0,0,3.3
2018,doug martin,OAK,2,1,50.0,6,0,3.8,1,0,0.0,0,0,2.7
2018,lesean mccoy,BUF,2,2,100.0,12,0,5.4,0,0,,0,0,0.0
2018,cameron meredith,NOR,2,1,50.0,11,1,2.2,0,0,,0,0,0.0
2018,lamar miller,HOU,2,1,50.0,4,1,2.9,2,1,50.0,4,1,5.1
2018,taquan mizzell,CHI,2,1,50.0,10,1,2.9,2,1,50.0,10,1,5.4
2018,latavius murray,MIN,2,2,100.0,10,0,3.0,0,0,,0,0,0.0
2018,james o'shaughnessy,JAX,2,2,100.0,12,0,4.2,1,1,100.0,5,0,4.2
2018,nick o'leary,MIA,2,1,50.0,5,1,5.1,2,1,50.0,5,1,11.1
2018,logan paulsen,ATL,2,2,100.0,22,1,2.9,1,1,100.0,5,0,2.6
2018,brandon powell,DET,2,1,50.0,11,0,2.9,0,0,,0,0,0.0
2018,mycole pruitt,TEN,2,2,100.0,4,1,4.0,2,2,100.0,4,1,8.0
2018,seth roberts,OAK,2,1,50.0,9,0,3.8,1,0,0.0,0,0,2.7
2018,austin seferian-jenkins,JAX,2,1,50.0,4,1,4.2,2,1,50.0,4,1,8.3
2018,vyncint smith,HOU,2,0,0.0,0,0,2.9,2,0,0.0,0,0,5.1
2018,bradley sowell,CHI,2,1,50.0,2,1,2.9,2,1,50.0,2,1,5.4
2018,neal sterling,NYJ,2,1,50.0,6,0,4.0,0,0,,0,0,0.0
2018,roc thomas,MIN,2,0,0.0,0,0,3.0,1,0,0.0,0,0,3.4
2018,levine toilolo,DET,2,1,50.0,8,1,2.9,1,1,100.0,8,1,3.6
2018,spencer ware,KAN,2,1,50.0,4,0,2.2,0,0,,0,0,0.0
2018,jamaal williams,GNB,2,1,50.0,7,0,3.5,1,1,100.0,7,0,4.5
2018,jay ajayi,PHI,1,0,0.0,0,0,1.3,1,0,0.0,0,0,2.7
2018,josh allen,BUF,1,0,0.0,0,0,2.7,0,0,,0,0,0.0
2018,dan arnold,NOR,1,0,0.0,0,0,1.1,1,0,0.0,0,0,2.3
2018,marcell ateman,OAK,1,1,100.0,9,1,1.9,1,1,100.0,9,1,2.7
2018,tavon austin,DAL,1,1,100.0,3,1,1.5,1,1,100.0,3,1,3.3
2018,travis benjamin,LAC,1,1,100.0,5,0,1.5,1,1,100.0,5,0,2.6
2018,tommy bohanon,JAX,1,0,0.0,0,0,2.1,1,0,0.0,0,0,4.2
2018,brandon bolden,MIA,1,1,100.0,4,1,2.6,1,1,100.0,4,1,5.6
2018,victor bolden,SFO,1,1,100.0,10,0,1.4,0,0,,0,0,0.0
2018,malcolm brown,LAR,1,1,100.0,18,1,1.1,0,0,,0,0,0.0
2018,deontay burnett,NYJ,1,0,0.0,0,0,2.0,0,0,,0,0,0.0
2018,travaris cadet,CAR,1,1,100.0,5,0,1.6,1,1,100.0,5,0,3.1
2018,trenton cannon,NYJ,1,0,0.0,0,0,2.0,1,0,0.0,0,0,6.7
2018,leonte carroo,MIA,1,0,0.0,0,0,2.6,0,0,,0,0,0.0
2018,deandre carter,HOU,1,0,0.0,0,0,1.5,1,0,0.0,0,0,2.6
2018,sammie coates,HOU,1,0,0.0,0,0,1.5,0,0,,0,0,0.0
2018,corey coleman,NYG,1,0,0.0,0,0,1.3,1,0,0.0,0,0,2.9
2018,derrick coleman,ARI,1,0,0.0,0,0,2.3,0,0,,0,0,0.0
2018,jason croom,BUF,1,1,100.0,11,0,2.7,0,0,,0,0,0.0
2018,alan cross,TAM,1,0,0.0,0,0,1.3,1,0,0.0,0,0,2.9
2018,isaiah crowell,NYJ,1,0,0.0,0,0,2.0,0,0,,0,0,0.0
2018,mike davis,SEA,1,1,100.0,3,1,1.8,1,1,100.0,3,1,3.3
2018,vernon davis,WAS,1,1,100.0,10,0,2.7,0,0,,0,0,0.0
2018,dion dawkins,BUF,1,1,100.0,7,1,2.7,1,1,100.0,7,1,9.1
2018,taylor decker,DET,1,1,100.0,11,1,1.4,0,0,,0,0,0.0
2018,james develin,NWE,1,1,100.0,-1,0,1.2,1,1,100.0,-1,0,2.8
2018,ross dwelley,SFO,1,1,100.0,8,0,1.4,0,0,,0,0,0.0
2018,isaiah ford,MIA,1,0,0.0,0,0,2.6,0,0,,0,0,0.0
2018,devonta freeman,ATL,1,0,0.0,0,0,1.4,1,0,0.0,0,0,2.6
2018,russell gage,ATL,1,0,0.0,0,0,1.4,0,0,,0,0,0.0
2018,dwayne harris,OAK,1,1,100.0,0,0,1.9,1,1,100.0,0,0,2.7
2018,stephen hauschka,BUF,1,0,0.0,0,0,2.7,0,0,,0,0,0.0
2018,ryan hewitt,IND,1,1,100.0,1,1,1.1,1,1,100.0,1,1,2.3
2018,brian hill,ATL,1,0,0.0,0,0,1.4,0,0,,0,0,0.0
2018,josh hill,NOR,1,1,100.0,1,1,1.1,1,1,100.0,1,1,2.3
2018,taysom hill,NOR,1,1,100.0,-4,0,1.1,0,0,,0,0,0.0
2018,khadarel hodge,LAR,1,1,100.0,3,0,1.1,1,1,100.0,3,0,2.2
2018,sam hubbard,CIN,1,0,0.0,0,0,1.7,1,0,0.0,0,0,3.6
2018,hayden hurst,BAL,1,0,0.0,0,0,1.6,1,0,0.0,0,0,3.2
2018,carlos hyde,JAX,1,0,0.0,0,0,2.1,1,0,0.0,0,0,4.2
2018,mark ingram,NOR,1,1,100.0,1,0,1.1,1,1,100.0,1,0,2.3
2018,darius jackson,DAL,1,0,0.0,0,0,1.5,0,0,,0,0,0.0
2018,justin jackson,LAC,1,0,0.0,0,0,1.5,1,0,0.0,0,0,2.6
2018,lamar jackson,BAL,1,0,0.0,0,0,1.6,0,0,,0,0,0.0
2018,keith kirkwood,NOR,1,1,100.0,5,1,1.1,1,1,100.0,5,1,2.3
2018,jake kumerow,GNB,1,0,0.0,0,0,1.8,1,0,0.0,0,0,4.5
2018,chris lacy,DET,1,0,0.0,0,0,1.4,0,0,,0,0,0.0
2018,marcedes lewis,GNB,1,0,0.0,0,0,1.8,0,0,,0,0,0.0
2018,tj logan,ARI,1,1,100.0,3,0,2.3,1,1,100.0,3,0,4.3
2018,andrew luck,IND,1,0,0.0,0,0,1.1,1,0,0.0,0,0,2.3
2018,chris manhertz,CAR,1,0,0.0,0,0,1.6,0,0,,0,0,0.0
2018,byron marshall,WAS,1,1,100.0,6,0,2.7,0,0,,0,0,0.0
2018,freddie martino,TAM,1,0,0.0,0,0,1.3,1,0,0.0,0,0,2.9
2018,elijah mcguire,NYJ,1,0,0.0,0,0,2.0,0,0,,0,0,0.0
2018,isaiah mckenzie,BUF,1,1,100.0,1,0,2.7,0,0,,0,0,0.0
2018,jd mckissic,SEA,1,0,0.0,0,0,1.8,0,0,,0,0,0.0
2018,sony michel,NWE,1,1,100.0,7,0,1.2,0,0,,0,0,0.0
2018,chris moore,BAL,1,1,100.0,5,1,1.6,1,1,100.0,5,1,3.2
2018,david morgan,MIN,1,1,100.0,9,0,1.5,0,0,,0,0,0.0
2018,marcus murphy,BUF,1,1,100.0,2,0,2.7,0,0,,0,0,0.0
2018,roosevelt nix,PIT,1,0,0.0,0,0,1.2,1,0,0.0,0,0,2.8
2018,brian parker,DEN,1,0,0.0,0,0,1.7,1,0,0.0,0,0,2.9
2018,tim patrick,DEN,1,0,0.0,0,0,1.7,1,0,0.0,0,0,2.9
2018,niles paul,JAX,1,0,0.0,0,0,2.1,0,0,,0,0,0.0
2018,elijhaa penny,NYG,1,1,100.0,3,0,1.3,0,0,,0,0,0.0
2018,rashaad penny,SEA,1,1,100.0,4,0,1.8,1,1,100.0,4,0,3.3
2018,joshua perkins,PHI,1,1,100.0,8,0,1.3,0,0,,0,0,0.0
2018,breshad perriman,CLE,1,0,0.0,0,0,1.9,0,0,,0,0,0.0
2018,john phillips,ARI,1,1,100.0,9,0,2.3,0,0,,0,0,0.0
2018,dak prescott,DAL,1,0,0.0,0,0,1.5,0,0,,0,0,0.0
2018,trey quinn,WAS,1,1,100.0,10,1,2.7,1,1,100.0,10,1,5.3
2018,damion ratley,CLE,1,1,100.0,8,0,1.9,0,0,,0,0,0.0
2018,paul richardson,WAS,1,1,100.0,2,1,2.7,1,1,100.0,2,1,5.3
2018,matt ryan,ATL,1,1,100.0,5,1,1.4,1,1,100.0,5,1,2.6
2018,eric saubert,ATL,1,0,0.0,0,0,1.4,1,0,0.0,0,0,2.6
2018,adam shaheen,CHI,1,1,100.0,2,1,1.4,1,1,100.0,2,1,2.7
2018,russell shepard,NYG,1,1,100.0,11,1,1.3,0,0,,0,0,0.0
2018,trent sherfield,ARI,1,1,100.0,7,1,2.3,1,1,100.0,7,1,4.3
2018,rod smith,DAL,1,1,100.0,0,0,1.5,0,0,,0,0,0.0
2018,luke stocker,TEN,1,1,100.0,1,1,2.0,1,1,100.0,1,1,4.0
2018,ryan tannehill,MIA,1,1,100.0,3,1,2.6,1,1,100.0,3,1,5.6
2018,de'anthony thomas,KAN,1,1,100.0,1,1,1.1,1,1,100.0,1,1,2.2
2018,jalen tolliver,ARI,1,0,0.0,0,0,2.3,0,0,,0,0,0.0
2018,alejandro villanueva,PIT,1,1,100.0,2,1,1.2,1,1,100.0,2,1,2.8
2018,danny vitale,GNB,1,0,0.0,0,0,1.8,1,0,0.0,0,0,4.5
2018,delanie walker,TEN,1,0,0.0,0,0,2.0,1,0,0.0,0,0,4.0
2018,cole wick,SFO,1,0,0.0,0,0,1.4,1,0,0.0,0,0,3.4
2018,darrel williams,KAN,1,1,100.0,11,1,1.1,0,0,,0,0,0.0
2018,albert wilson,MIA,1,0,0.0,0,0,2.6,0,0,,0,0,0.0
2018,javon wims,CHI,1,1,100.0,9,0,1.4,0,0,,0,0,0.0
2019,tyler lockett,SEA,23,17,73.91,144,7,28.4,7,6,85.71,28,3,21.9
2019,michael thomas,NOR,22,16,72.73,145,8,28.6,9,4,44.44,15,4,25.7
2019,julian edelman,NWE,20,14,70.0,93,4,23.5,9,5,55.56,26,3,22.0
2019,jarvis landry,CLE,20,11,55.0,74,5,29.0,11,6,54.55,30,4,29.7
2019,allen robinson,CHI,20,11,55.0,82,6,30.3,11,5,45.45,34,5,33.3
2019,keenan allen,LAC,19,14,73.68,113,4,25.7,9,5,55.56,20,2,25.7
2019,tyler higbee,LAR,19,14,73.68,77,3,28.4,9,6,66.67,29,3,25.7
2019,travis kelce,KAN,19,7,36.84,41,2,30.2,12,3,25.0,6,2,41.4
2019,courtland sutton,DEN,19,9,47.37,69,3,27.9,9,5,55.56,37,3,31.0
2019,james white,NWE,19,16,84.21,75,4,22.4,5,4,80.0,14,1,12.2
2019,davante adams,GNB,18,12,66.67,75,3,24.7,5,4,80.0,14,2,15.2
2019,austin hooper,ATL,18,10,55.56,57,6,23.1,9,6,66.67,32,5,28.1
2019,cooper kupp,LAR,18,13,72.22,81,7,26.9,10,8,80.0,55,6,28.6
2019,dk metcalf,SEA,17,5,29.41,47,4,21.0,5,3,60.0,14,2,15.6
2019,deebo samuel,SFO,17,9,52.94,46,1,23.9,8,3,37.5,10,1,20.5
2019,zach ertz,PHI,16,8,50.0,37,5,23.2,5,4,80.0,8,4,17.2
2019,mike evans,TAM,16,7,43.75,50,4,25.0,10,4,40.0,19,4,26.3
2019,julio jones,ATL,16,12,75.0,63,5,20.5,8,7,87.5,38,5,25.0
2019,george kittle,SFO,16,10,62.5,57,2,22.5,9,5,55.56,29,2,23.1
2019,jamison crowder,NYJ,15,8,53.33,69,4,30.6,6,2,33.33,5,2,33.3
2019,kenny golladay,DET,15,8,53.33,58,6,25.0,13,7,53.85,52,6,34.2
2019,mike williams,LAC,15,3,20.0,18,1,20.3,7,2,28.57,9,1,20.0
2019,mark andrews,BAL,14,7,50.0,63,7,22.2,6,4,66.67,14,4,20.0
2019,larry fitzgerald,ARI,14,7,50.0,27,3,20.3,10,4,40.0,10,3,31.3
2019,marvin jones,DET,14,10,71.43,76,8,23.3,9,6,66.67,31,5,23.7
2019,christian mccaffrey,CAR,14,10,71.43,66,3,23.0,6,4,66.67,20,2,20.0
2019,devante parker,MIA,14,6,42.86,72,5,19.7,3,1,33.33,7,1,14.3
2019,curtis samuel,CAR,14,9,64.29,68,6,23.0,8,5,62.5,18,4,26.7
2019,emmanuel sanders,2TM,14,8,57.14,26,4,,8,5,62.5,15,4,
2019,auden tate,CIN,14,5,35.71,35,1,18.9,7,1,14.29,2,1,19.4
2019,jack doyle,IND,13,6,46.15,42,3,19.7,5,2,40.0,6,2,16.7
2019,austin ekeler,LAC,13,10,76.92,69,4,17.6,6,4,66.67,9,2,17.1
2019,deandre hopkins,HOU,13,7,53.85,40,4,21.0,5,4,80.0,9,3,20.8
2019,terry mclaurin,WAS,13,8,61.54,61,3,21.0,7,3,42.86,11,1,21.9
2019,marquise brown,BAL,12,8,66.67,56,3,19.0,6,2,33.33,9,1,20.0
2019,darren fells,HOU,12,10,83.33,99,7,19.4,4,4,100.0,22,4,16.7
2019,russell gage,ATL,12,6,50.0,40,1,15.4,1,0,0.0,0,0,3.1
2019,chris godwin,TAM,12,8,66.67,47,4,18.8,9,6,66.67,26,4,23.7
2019,josh hill,NOR,12,8,66.67,25,3,15.6,6,4,66.67,16,3,17.1
2019,aaron jones,GNB,12,10,83.33,42,1,16.4,4,4,100.0,17,1,12.1
2019,christian kirk,ARI,12,11,91.67,64,1,17.4,6,6,100.0,12,0,18.8
2019,dj moore,CAR,12,6,50.0,41,2,19.7,2,1,50.0,2,1,6.7
2019,greg olsen,CAR,12,5,41.67,18,2,19.7,9,4,44.44,14,2,30.0
2019,odell beckham,CLE,11,4,36.36,25,1,15.9,5,1,20.0,3,1,13.5
2019,tyler boyd,CIN,11,7,63.64,68,3,14.9,4,1,25.0,3,1,11.1
2019,ezekiel elliott,DAL,11,6,54.55,47,2,19.0,3,2,66.67,7,0,15.0
2019,mike gesicki,MIA,11,5,45.45,57,4,15.5,6,1,16.67,5,1,28.6
2019,dallas goedert,PHI,11,8,72.73,43,4,15.9,5,4,80.0,19,4,17.2
2019,jacob hollister,SEA,11,6,54.55,22,3,13.6,6,4,66.67,18,3,18.8
2019,alvin kamara,NOR,11,7,63.64,30,0,14.3,7,5,71.43,28,0,20.0
2019,zach pascal,IND,11,5,45.45,58,5,16.7,3,1,33.33,3,1,10.0
2019,kyle rudolph,MIN,11,8,72.73,51,5,22.4,4,4,100.0,8,4,19.0
2019,cj uzomah,CIN,11,7,63.64,37,2,14.9,5,3,60.0,17,1,13.9
2019,darren waller,OAK,11,7,63.64,60,3,18.3,4,2,50.0,15,2,14.3
2019,dede westbrook,JAX,11,5,45.45,33,3,18.6,6,2,33.33,2,1,18.2
2019,dj chark,JAX,10,5,50.0,47,3,16.9,6,2,33.33,12,2,18.2
2019,eric ebron,IND,10,5,50.0,32,2,15.2,3,2,66.67,7,2,10.0
2019,alex erickson,CIN,10,2,20.0,12,0,13.5,3,0,0.0,0,0,8.3
2019,devonta freeman,ATL,10,7,70.0,49,4,12.8,5,4,80.0,31,3,15.6
2019,jimmy graham,GNB,10,5,50.0,36,3,13.7,6,3,50.0,14,2,18.2
2019,hunter henry,LAC,10,7,70.0,45,4,13.5,6,5,83.33,25,3,17.1
2019,anthony miller,CHI,10,5,50.0,33,2,15.2,4,1,25.0,2,1,12.1
2019,hunter renfrow,OAK,10,8,80.0,56,2,16.7,6,5,83.33,27,2,21.4
2019,miles sanders,PHI,10,8,80.0,46,2,14.5,3,1,33.33,-3,0,10.3
2019,sterling shepard,NYG,10,5,50.0,39,2,14.9,4,1,25.0,7,1,14.8
2019,irv smith,MIN,10,7,70.0,39,2,20.4,3,2,66.67,11,2,14.3
2019,preston williams,MIA,10,6,60.0,54,3,14.1,3,2,66.67,11,2,14.3
2019,jason witten,DAL,10,7,70.0,50,4,17.2,6,4,66.67,13,3,30.0
2019,danny amendola,DET,9,6,66.67,22,0,15.0,4,2,50.0,11,0,10.5
2019,le'veon bell,NYJ,9,6,66.67,23,1,18.4,3,3,100.0,16,1,16.7
2019,tarik cohen,CHI,9,6,66.67,33,3,13.6,2,2,100.0,19,2,6.1
2019,jared cook,NOR,9,4,44.44,32,4,11.7,5,3,60.0,16,3,14.3
2019,amari cooper,DAL,9,6,66.67,73,5,15.5,3,2,66.67,15,2,15.0
2019,phillip dorsett,NWE,9,5,55.56,32,1,10.6,4,1,25.0,5,0,9.8
2019,tyler eifert,CIN,9,4,44.44,39,2,12.2,7,2,28.57,7,2,19.4
2019,evan engram,NYG,9,3,33.33,3,2,13.4,5,2,40.0,3,2,18.5
2019,noah fant,DEN,9,1,11.11,14,1,13.2,6,0,0.0,0,0,20.7
2019,leonard fournette,JAX,9,7,77.78,40,0,15.3,4,3,75.0,14,0,12.1
2019,alshon jeffery,PHI,9,5,55.56,37,4,13.0,5,4,80.0,24,4,17.2
2019,duke johnson,HOU,9,5,55.56,51,3,14.5,5,1,20.0,5,0,20.8
2019,vance mcdonald,PIT,9,7,77.78,38,3,20.5,5,3,60.0,18,3,33.3
2019,mohamed sanu,2TM,9,5,55.56,41,2,,6,2,33.33,11,1,
2019,robert woods,LAR,9,6,66.67,39,2,13.4,4,2,50.0,3,1,11.4
2019,geronimo allison,GNB,8,4,50.0,41,2,11.0,3,2,66.67,10,0,9.1
2019,cole beasley,BUF,8,7,87.5,57,5,16.7,4,4,100.0,17,3,19.0
2019,cameron brate,TAM,8,6,75.0,42,4,12.5,5,3,60.0,15,3,13.2
2019,aj brown,TEN,8,5,62.5,51,4,17.0,2,2,100.0,13,2,10.0
2019,john brown,BUF,8,4,50.0,34,1,16.7,3,2,66.67,17,1,14.3
2019,randall cobb,DAL,8,4,50.0,48,1,13.8,2,0,0.0,0,0,10.0
2019,tevin coleman,SFO,8,4,50.0,35,1,11.3,4,2,50.0,13,1,10.3
2019,gerald everett,LAR,8,7,87.5,42,2,11.9,4,3,75.0,15,2,11.4
2019,michael gallup,DAL,8,4,50.0,36,2,13.8,2,1,50.0,4,1,10.0
2019,ty hilton,IND,8,7,87.5,43,5,12.1,6,5,83.33,19,4,20.0
2019,oj howard,TAM,8,4,50.0,37,1,12.5,3,1,33.33,10,1,7.9
2019,david moore,SEA,8,2,25.0,21,1,9.9,3,1,33.33,10,1,9.4
2019,latavius murray,NOR,8,6,75.0,35,1,10.4,0,0,,0,0,0.0
2019,jaylen samuels,PIT,8,6,75.0,12,1,18.2,2,1,50.0,3,1,13.3
2019,steven sims,WAS,8,5,62.5,25,4,12.9,7,4,57.14,28,4,21.9
2019,golden tate,NYG,8,6,75.0,49,1,11.9,0,0,,0,0,0.0
2019,jamaal williams,GNB,8,7,87.5,50,5,11.0,5,5,100.0,28,4,15.2
2019,tyrell williams,OAK,8,4,50.0,42,4,13.3,5,2,40.0,12,2,17.9
2019,saquon barkley,NYG,7,3,42.86,7,1,10.4,5,2,40.0,6,1,18.5
2019,giovani bernard,CIN,7,5,71.43,35,0,9.5,2,0,0.0,0,0,5.6
2019,chris conley,JAX,7,3,42.86,16,2,11.9,5,3,60.0,16,2,15.2
2019,demetrius harris,CLE,7,2,28.57,3,2,10.1,4,2,50.0,3,2,10.8
2019,tyreek hill,KAN,7,4,57.14,24,3,11.1,5,2,40.0,11,2,17.2
2019,tj hockenson,DET,7,3,42.86,16,1,11.7,4,2,50.0,7,1,10.5
2019,diontae johnson,PIT,7,4,57.14,26,1,15.9,1,1,100.0,2,1,6.7
2019,olabisi johnson,MIN,7,4,57.14,17,3,14.3,6,4,66.67,17,3,28.6
2019,isaiah mckenzie,BUF,7,3,42.86,16,1,14.6,1,1,100.0,-8,0,4.8
2019,joe mixon,CIN,7,7,100.0,18,3,9.5,4,4,100.0,3,3,11.1
2019,foster moreau,OAK,7,7,100.0,55,5,11.7,4,4,100.0,16,4,14.3
2019,dare ogunbowale,TAM,7,4,57.14,28,0,10.9,4,1,25.0,7,0,10.5
2019,calvin ridley,ATL,7,4,57.14,46,3,9.0,3,2,66.67,15,2,9.4
2019,willie snead,BAL,7,5,71.43,26,3,11.1,3,3,100.0,18,3,10.0
2019,damien williams,KAN,7,5,71.43,38,2,11.1,2,1,50.0,-1,0,6.9
2019,nelson agholor,PHI,6,2,33.33,6,2,8.7,4,2,50.0,6,2,13.8
2019,jordan akins,HOU,6,1,16.67,15,1,9.7,1,0,0.0,0,0,4.2
2019,kendrick bourne,SFO,6,5,83.33,31,5,8.5,5,5,100.0,31,5,12.8
2019,nick boyle,BAL,6,2,33.33,8,2,9.5,5,2,40.0,8,2,16.7
2019,jaron brown,SEA,6,3,50.0,29,2,7.4,4,1,25.0,6,1,12.5
2019,keelan cole,JAX,6,5,83.33,37,3,10.2,2,2,100.0,8,2,6.1
2019,chase edmonds,ARI,6,4,66.67,18,1,8.7,1,1,100.0,2,1,3.1
2019,royce freeman,DEN,6,4,66.67,14,1,8.8,1,1,100.0,3,1,3.4
2019,will fuller,HOU,6,4,66.67,28,1,9.7,4,2,50.0,12,1,16.7
2019,ryan griffin,NYJ,6,5,83.33,37,4,12.2,4,3,75.0,9,3,22.2
2019,daesean hamilton,DEN,6,3,50.0,25,1,8.8,2,1,50.0,3,1,6.9
2019,mecole hardman,KAN,6,3,50.0,19,0,9.5,1,0,0.0,0,0,3.4
2019,kelvin harmon,WAS,6,2,33.33,11,0,9.7,3,0,0.0,0,0,9.4
2019,n'keal harry,NWE,6,3,50.0,29,2,7.1,4,2,50.0,17,2,9.8
2019,taysom hill,NOR,6,6,100.0,38,4,7.8,5,5,100.0,24,4,14.3
